"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"SFuPdqRICmlEi031HZ82yA","nOr3_aq60yivqgcso_iDMw","K1GMWMm_BfG_0ew_PtMnhA",4,3,0,2,"Stopped by Balance for lunch on a recent occasion. I really like these high quality food shops that let you pick your bowl ingredients. Since I'm minimizing carbs these days, I opted for a healthy bowl. I got some teriyaki chicken, veggies, noodles, and bean sprouts. The bowl was delicious and healthy. It's a nice getaway from Chipotle and it costs less than Rebol. Recommend!","2019-11-18 01:34:54"
"pLVTIwaS-zNMLYDI0KRDdg","FV_8Owi82qMDTC3_o0sUuA","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"A corporate catering order . The build your own bowl buffet with fresh, crisp pre-mixed vegetables, protein and carb/starch was a win.
The choice of two proteins went well; being flavorful chicken and the tender and moist steak.
 
For the carb/starch base being fried rice or wheat noodle as choices this first time around was good with the fried rice the overall winner.
 
Additional toppings of cilantro, onion, crisp sprouts and hot peppers made the dishes extra special.
 
The three sauce selections of Sassy Me, Four Star and Thai Guy seemed to be a good fit for all with Sassy Me taking the lead.

I asked guests which bowls were the favorite and the majority said that they did not make a specific style of bowl but added a little of everything from the buffet.
 
The amazing snack choice of warm, creamy wontons and citrus Brussel sprouts became a main dish for many who went back for more and more til gone! The citrus glaze Brussel sprouts were perfectly soft-crunchy, with crispy edges and so flavorful and was the first tray to be emptied.
 
I ordered for 20 and had 14 guests who gave immediate compliments.  There was plenty of food and I am confident that everyone went back for more until the trays were emptied.
 
Many said they were looking forward to visiting Balance Grille when in Cleveland for great fresh, clean Asian-fusion cuisine.
 
The labels were noticed for the content and dietary breakdown of calories, sodium, fat, etc. and that is an excellent bonus for the health conscious; although, I observed that the majority over indulged in the delicious portions, that speaks to the two thumbs up.
 
The food arrived hot and delicious and on time, and if I could be confident that it would arrive on time every time, I would have it delivered just prior to the meeting so that everyone could enjoy it hot. 
 
Thank you for the introduction to Balance Grille and for setting up the buffet.","2019-08-12 12:46:40"
"UqDXbCDYTO2jQ9lszwTopA","MhJbc8NbO-NCyBNNn-zdQw","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"Just arrived in Cleveland for a conference, I stumbled across this delightful place close to my hotel. The workers were kind and personable, and helped me make a wonderful selection for my meal. The service was fast, the portions generous, and I could not be more pleased. I will be back!","2019-10-02 00:11:47"
"R9AwMufFOvOOtToPCs4RJw","u3ZPMVVEzneq8x856WksJQ","K1GMWMm_BfG_0ew_PtMnhA",5,16,6,6,"Recently, I've been to Balance twice and I have zero shame about it. I cannot remember any time, ever, I was this excited about a fast casual spot. And even better, they also deliver UberEats if you're not quite on the main part of Euclid Avenue in Downtown Cleveland (where parking can be hard).

Balance is a new, healthy spot in Downtown Cleveland for highly customizable tacos, salads and bowls. You choose the starch, protein and sauce. The staff is also super friendly and always quick to offer recommendations. Because its so customizable its effortlessly gluten-free, vegan and vegetarian friendly! So far, I love the Wiseman - a simple szechuan sauce served with broccoli, carrots, corn, fresh sprouts and kale. Customize it with the steak and brown rice. The steak is seasoned perfectly! The bowl is so huge and fresh that I use but a few drops of the sauce and I never feel guilty afterwards.

I also love the bubble tea and the Swiss Beets appetizer, made with sweet pickled beets and swiss chards. I cannot explain why this tangy snack is so immensely satisfying. Like, how does a person crave beets? Who am I?! But really, any business that can help you eat your colors for this reasonable of a price should be knighted by the Queen.","2019-01-29 03:48:21"
"DY8xWuRdVYDCpJcvBW_l2A","1Pr55e4x_gTMRwjhtcB-VQ","F8ZTmT9pGiSF2jx9FZDjdQ",5,1,1,1,"Great service and great tasting sashimi!  Being from out of town I almost missed the entrance because the place next door says it is vacant.  Looked inside the door and saw the food rating with the name on it.  It was worth the extra effort!","2019-01-11 01:21:05"
"gq19jApjmyolEyjz70Xebg","TXH8fMMJubX-ufc5BfzQxQ","LagppFv5gc_1Aumy0JG1mQ",1,0,0,0,"Not a fan. Their options did not go together whatsoever and the sauces were cheap and inauthentic. I won't be going back.","2019-07-18 17:54:35"
"Z-HxYdvCycbX0_Z8XBNCeg","AitZI8Fzb1T2Evsy3YiQJg","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"Delicious everytime! Sushi is fresh and everything we have ever tried has been amazing. The wait is always a little long (for pick up) but that shows how much people like this place. And its small so they can only do so much. If you want sushi and are near, try it out! You wont be disappointed!","2019-05-04 00:20:23"
"ccuJuYQ_Oe3ZVLz8LB6IRA","kcubZRXX1neDP8mAlCQ3RA","F8ZTmT9pGiSF2jx9FZDjdQ",5,1,1,1,"I didn't even take a photo I was so hungry, but it was beautiful and amazing. I'll be sure to return so I will take a photo then.  We got take out which was ready very promptly when they said it would be.  The restaurant itself was very small but looked clean and well kept. 

We got:

Beauty and the beast - probably my least favorite special roll we got but still very good
Lemon salmon - really good flavors. I've never had lemon on sushi before and I loved it!
Crazy tuna - DELICIOUS. Will definitely be getting again. 
Futo maki roll - loved the pickle in it 
Dallas roll - just okay 
Spicy yellowtail - delicious!

I can't wait to go back and try more!","2019-03-06 19:26:46"
"3JzGzG8G42b82zKtEn9DgQ","7kVPwJrhZe6HUm6Ay-zp2w","LRLc0c1pQwa9VSG7EpZRtg",4,1,0,0,"Our local go-to for take out. Good food and the owner is always very nice when I go in for my order- clean.","2019-03-28 20:47:44"
"kV4PDKoTE2HQkhIsDMgrDQ","daF7MBMGvXRo-f8ZIueFTg","RXUw0HHvQIxsbbPRK6QZ9w",4,0,0,0,"Excited to try a new sushi place and Yoshino did not disappoint. Great menu selection and decor. Friendly service. And most important excellent sushi!","2019-10-27 00:08:29"
"iKyNq5I29FCkK6MCvcXV7g","w9kWIWLg0IZ_mkG2LFWJ8Q","LRLc0c1pQwa9VSG7EpZRtg",4,3,1,0,"Menu online is very old, I will include an updated menu below. Other than that the food is your standard issue Chinese takeout, nothing gourmet but not straight from the garbage can. Would recommend if your in the area.","2017-12-27 21:34:58"
"TjxOGfY5uw9OIxVYOPhQxA","Ng0ejErJO0xdVAny0_RqRg","K1GMWMm_BfG_0ew_PtMnhA",5,2,1,2,"One of my favorite lunch spots in downtown Cleveland. I love the convenience of pre-ordering and paying on the app and then just stopping in to pick it up 15 minutes later. The app lets you mix it up and customize any order, and I've never experienced any screw ups with my food. The service is excellent and the food is consistently good. It does get really busy around lunch time so there are a lot of people standing around and hovering, which makes dining-in somewhat annoying.","2019-07-24 01:08:59"
"wz7tKV2wFvgBKqg1kogw_g","OpC3aXiae85C3jazi9IFBg","LRLc0c1pQwa9VSG7EpZRtg",4,0,0,0,"Came here to kill some time, my dog was getting a grooming session in, anyway, a little different then I'm use, which is a treat for myself. Most of the dishes i was use to but there  were some dishes that were missing that we like, besides the fact that we were gonna get the pu pu platter, but passed for one a bit pricey and it was missing two items and doubled up on two others. 
  With all that being said it was a very nice visit, staff was friendly, food was again different, the broth was more of a natural and lite tasting with the won ton, the dish i had was empress chicken and suppose to be spicy which it was byt really mild. Again these are not bad attributes just different the use. The art work was very attractive. We would visit again if out in the area for something.","2018-12-30 21:43:57"
"1XBukqNr2wM14XwUhfx2nw","qIygsTNe3Dbds0YWMMhE_A","K1GMWMm_BfG_0ew_PtMnhA",5,3,1,3,"Balance Pan-Asian Grille is my go-to spot for a fresh, filling, and healthy meal near Playhouse Square, the Q, or Progressive Field.   Many of the nearby restaurants focus on heavy, meaty, bar food, which I also love (especially with a cold IPA) but they leave you feeling tired by the time you make it to the game or show.  At Balance you can choose between healthy, hearty or both!  The prices are fair for the portions and they definitely don't skimp on flavor.

All the snacks are amazing.  My two personal favorites are the citrus brussel sprouts and the bangbang nachos.  The citrus brussels are crispy and the bangbang sauce could make a shoe taste good. My bronze medal snack would be the sweet potato salad because the sweet soy glaze gives it such a lasting punch.

For larger appetites any of the bowls work.  My favorite is the wiseman with chicken on greens because of the spicy Szechuan sauce (add a little bangbang sauce to kick it up a notch), but the tacos are better than the bowls and will keep me coming back.  I am a chicken taco lover so I enjoy getting a 3 pack of the SxSE, BangBang and SoHo tacos, but truth be told I can't get enough of the BangBang and SxSe.  

I know my review reads like a bangbang sauce billboard but trust me the menu has much more.  There are variations on Thai, Korean, even Indian flavors in addition to the normal Chinese -American styles you find around. Plus I love being able to see all my ingredients from prep to cook.  It doesn't get much fresher than that. 

If you want a flavorful healthy meal downtown swing by balance.  I bet you leave with a full stomach, a bag of leftovers and some energy to take on the night instead of taking a nap.  Oh, and if you are sometimes anti-social like me, they have a good app for ordering, major bonus points in my book.","2019-03-05 02:38:02"
"AWecVAH903WwmFxiMyHjHw","Ec3ynXYaFj753Es69y07rQ","F8ZTmT9pGiSF2jx9FZDjdQ",5,2,0,0,"Great little place.  Really good sushi and not too expensive!  The owner is really nice.  It's nice to have a local sushi place that is actually worth going to.  We definitely will visit again.","2017-12-28 01:31:27"
"e_dAPHEOusozZE1yuKEBZw","z4aNM6c5nWcThpnvC2y3QQ","kVXyz0mYd7NaGuGdM_VMeQ",4,2,1,0,"You will be disappointed if you hold the big city standards (paris baguette, tour les jours from LA/Chicago) but we are in Madison and it's the closest it can get.

The place is fairly small but friendly staff, hong kong egg tart, sausage bun, pork bun was pretty good! Will be back for occasional asian bakery fix.","2016-06-22 17:29:04"
"UgZVpfwsnKYZ-ywTu7bsCw","uf1UdKswKWOqFLUvRvvbzA","kVXyz0mYd7NaGuGdM_VMeQ",4,10,3,6,"Finally, 2014 was an Asian progress in Madison's food world! I'm so grateful to come close to some sort of Asian bakery... Previously, the only options were day- or week- old pastries from Chicago sold in the local Asian marts... :(

Asian sweet bakery is NOT just a bakery, you can get typical chinese food as well. Indeed, when I visit again, it would be mainly for the breakfast food, not the baked goods. The owner and cashier is chinese, and speak chinese and cantonese. I would describe this Asian style as mainly cantonese, due to the presence of congee, sweet top (what I call pineapple bun) and sesame balls.

What's good:
Congee with pork
Fried dough stick (almost as good as in Asia)
Sweet top bun (no filling)
Crepes (decent)

Don't bother:
Sesame ball (too much dough, weird custard filling inside)
Egg tarts (too sweet)
Beef brisket noodles (no flavor in the soup or beef :|) 

I think they still have improvement for baked goods, but overall I enjoy the congee and fried dough stick, a typical breakfast food in Hong Kong or Asia. Also, the sweet top buns are a treat! I love to heat them up at home, and put in a thick slab of butter after heating the buns! LOVE IT!

P.S. if Asian Sweet Bakery has some Asian desserts.... that would really be a star attraction!!!","2015-01-06 02:48:52"
"1OsWVsZ-gAHJ7w9p5QCNgw","kcubZRXX1neDP8mAlCQ3RA","F8ZTmT9pGiSF2jx9FZDjdQ",5,2,1,1,"Still amazing! We LOVED the Christmas roll and I would probably skip the foreplay roll, it had way too much cream cheese. We got edamame and soup and could not finish all these rolls.","2019-07-22 00:26:56"
